Position RMSE x,Position RMSE y,Velocity RMSE x,Velocity RMSE y,Position total RMSE x,Position total RMSE y,Velocity total RMSE x,Velocity total RMSE y,Average Execution time
1008.252435633684,2248.7365471248604,5026.487003945489,10686.328221239417,1008.252435633684,2248.7365471248604,5026.487003945489,10686.328221239417,0.46124688000000014
1175.7628156529686,2629.2679480679967,5881.933012623173,12511.82582917127,1095.2148585171433,2446.412271175152,5470.95547257603,11634.934388117008,0.46167559666666663
1311.9731700357236,2943.676268830228,6591.486546528275,14030.865553264965,1171.930710626278,2622.6637843222798,5868.287724679788,12484.771852212234,0.4920414666666669
399.0559677228766,898.6017610268722,2020.3463119784162,4312.9310890264605,1034.3488817732486,2315.306734630834,5181.5104380674375,11025.084570923524,0.4814813166666667
235.75284274292324,507.2369713963094,1149.0421471030243,2469.8022942004804,931.1379961921486,2083.260446840907,4662.885362841904,9922.800840050168,0.48009762666666495
1003.7414160646173,2240.51917420508,5010.255814220308,10654.69663973695,943.6265742766973,2110.2842074327136,4722.55514982717,10048.486146689987,0.4794041633333322
1004.4793487088039,2242.408901945797,5014.17077624756,10662.706772881418,952.5578671637985,2129.661083041996,4765.30723686956,10138.510448256016,0.4788077700000007
1002.8629519874681,2242.202937484165,5016.995467209711,10673.68585848311,958.9903240217373,2144.051897495367,4797.49042404376,10206.942052907896,0.49578845333333327
178.46231251311852,410.28240504876686,918.122922374811,1953.8365558314995,906.0995977586854,2026.0525375748246,4533.45912387884,9645.210704790577,0.48581369999999896
1090.7327598977433,2438.738378276503,5462.03632543837,11628.501085615055,926.2206153525309,2071.024983982549,4634.696381332125,9861.505175967872,0.4810943299999991
1323.173791339598,2958.731627548794,6618.344952042611,14077.507174579761,969.0499173336651,2166.8061474449337,4848.679251990914,10316.223109112065,0.4853434066666656
1118.1817507098494,2499.033336243321,5592.841388645423,11900.455076833068,982.3426758158597,2196.4119472128505,4914.998051662076,10457.413170579352,0.4816131033333344
1030.5690764316325,2307.1127872280913,5165.191310378309,10993.307524427451,986.1361356341889,2205.1247080608096,4934.694063051557,10499.606926595325,0.4821801466666661
1228.9785822919296,2742.914740276492,6146.7934487708635,13092.509563313499,1005.4290686701939,2247.809346067054,5030.966544091589,10705.661051300203,0.4813387800000015
612.7337776887651,1381.1671906921606,3094.7510187161006,6590.656492281431,984.1364828145513,2200.6768473415027,4925.621619089367,10481.708679516641,0.4982418800000014
1135.7912513030012,2542.6700639755036,5687.251090532194,12096.529477637323,994.2928083138843,2223.5929518828757,4976.6394910582485,10589.851504026055,0.47974285999999894
1097.1049218972553,2457.2941624455957,5493.932633599276,11682.317301742762,1000.6330416375706,2238.0157236923387,5008.547668829259,10657.2146663954,0.5184691699999964
565.1402197375672,1274.0032017309882,2856.6167489083905,6086.490651777972,981.5213162413737,2195.591904620372,4913.782233089333,10455.836180042505,0.5186443433333333
1056.9416703108197,2363.2892231709734,5287.725097632742,11249.161438326188,985.6346977479992,2204.7361050078352,4934.170018853884,10499.084714732518,0.494248553333324
456.0425892897401,1024.9164574397644,2299.957543984978,4903.3988563917055,966.0748996309006,2161.097155457248,4836.654041940087,10291.812613530072,0.4842935966666687
1106.073677056417,2471.377941360165,5539.003447296625,11798.584865035366,973.1982916679613,2176.875515783265,4872.395546621471,10368.530093411953,0.47796367666666695
222.13319089051137,502.6106577554633,1127.945486405108,2404.8038077171113,952.0016321488445,2129.523471116988,4766.441719496141,10143.107430465876,0.4714721933333294
471.8234048349044,1072.7096219074265,2392.4981782403565,5079.688916711011,936.259293629137,2094.6915373387988,4688.289361574713,9976.54000992577,0.4748533566666746
22.737459959566856,44.826806311009,104.19141928349683,230.01463578902872,916.5581152002133,2050.608243956087,4589.626755079096,9766.596920615482,0.47183301999999877
1197.0057034227539,2675.938941982485,5984.256592644624,12726.398769563839,929.4022452947145,2079.235525913833,4653.443873043359,9901.990093868151,0.48993491333333167
1051.8045030122169,2346.5251432532327,5255.860455465563,11190.187777258974,934.4065589273595,2090.1480399674488,4678.048434798945,9954.61914035368,0.48243984000000256
391.906189787678,870.4117843071325,1963.2896604953535,4202.14100612739,920.0361609866432,2057.9053196711734,4606.123429971014,9801.952728736265,0.4806164033333308
1304.4499115001586,2927.4038865449934,6550.957004330186,13938.4567014369,936.4863297899163,2095.181544662942,4689.4909489198635,9979.253590431823,0.4738944599999968
1014.6829330435326,2264.030484050454,5060.995359630277,10759.597530739738,939.2911402671164,2101.229802261155,4702.7900160262025,10007.17501430952,0.4790556266666613
1126.4401726777417,2519.520513344206,5630.81496909383,11969.313640559487,946.1260487194953,2116.5051176610727,4736.654449877773,10078.735817336226,0.47536013666667143
51.702418106327805,117.10445936852125,270.5406436450261,589.1437802752675,930.7871823216918,2082.194336061849,4659.883888786982,9915.40762694609,0.4760723766666729
380.4925869666089,866.2638673233772,1928.0548573423875,4087.852261577237,918.5940811700633,2055.1151422639273,4599.142070468119,9785.967467463302,0.4809466833333336
1310.002657636573,2929.550523233903,6556.258847052713,13950.237514536857,932.8709305922946,2087.003145029498,4670.513498368992,9937.828284629783,0.4866630999999927
1347.3819203362973,3012.9605042331377,6742.507610113001,14345.721187900766,947.6538793717875,2120.0176275838194,4744.3879790051815,10094.981193189631,0.483608886666669
1025.0510218852087,2280.618720043583,5106.350712498054,10869.458066711408,949.9527409368991,2124.7746969587256,4755.112153222079,10117.931830669993,0.47870908666667067
1159.7165554303126,2593.892531957964,5799.654195868938,12332.101581946177,956.4009479904424,2139.1953407804795,4787.205733433507,10185.937730219071,0.47861374666665785
1085.8257926225936,2427.041639308779,5431.054526997387,11555.094544069145,960.1283344870029,2147.4823256079617,4805.741351553313,10225.35269715214,0.479813500000004
40.28514622460354,88.11217215342639,200.98022616501268,434.1948697601903,947.4333803040195,2119.085802704038,4742.198415232281,10090.157428076185,0.4792900966666631
1344.9372939739255,3008.7433269129137,6742.68116599345,14361.145029287582,959.6847333431598,2146.5086302971877,4803.910506608511,10221.98612047474,0.4751118966666733
1375.7462109828396,3081.170201458617,6901.044675836917,14692.153998944448,972.258637736109,2174.7763247517464,4867.363525776915,10357.280529618585,0.4886784966666558
1183.883062841072,2654.865721191338,5929.952123502237,12600.80716325606,977.9652027898679,2187.7396426537293,4896.024868095938,10417.750728554505,0.5486461900000033
1255.2812786648954,2809.911845833426,6295.085558371605,13404.639700291407,985.4752846692747,2204.5947640096083,4933.948341789494,10498.74721032948,0.477294713333337
436.5803499876319,965.0045896553745,2174.722000660374,4652.211974646833,976.2217978911043,2183.7733129704134,4887.504137479823,10400.176856374028,0.467880273333329
77.59969490809878,171.39327095827784,393.25245227678045,852.4576445515551,965.1355139869862,2158.9697069242316,4832.008817459229,10282.11693993027,0.4914837700000021
1363.8356287606182,3049.449681530526,6826.871032961831,14529.640221194208,975.7670063205495,2182.7085719786714,4885.197081044048,10395.378578621678,0.49534054333332733
1009.0286270965971,2251.3256843638865,5031.661484597518,10696.064488056161,976.5021321507697,2184.223169516325,4888.427751876252,10402.007651338949,0.46778470333332506
1011.9195623681874,2257.914013877376,5047.728044297415,10732.203288223933,977.2690590671907,2185.816926935494,4891.871132098217,10409.142149573614,0.4652274666666737
442.3649556606244,988.6211198292602,2222.345576136342,4743.989574078917,969.1411898672412,2167.6300744718183,4851.2622262007735,10322.877839527093,0.4663327433333355
425.9097146385407,953.1522785167148,2145.6366793842612,4585.248711235541,961.1288228134273,2149.7141052169513,4811.278258920554,10237.975760995925,0.467849900000014
1019.1081040167666,2278.804881127595,5097.555013241092,10843.114950268355,962.322642524493,2152.371797160138,4817.170524003355,10250.428652772525,0.4692527333333222
1073.3977201150594,2398.766948050521,5362.300013562208,11400.828814864492,964.6235279185382,2157.473561202046,4828.450923395917,10274.223672733131,0.46424019000000194
1006.2974535417133,2245.4176683007463,5019.40293934149,10671.457291979936,965.4419140229444,2159.1985738868257,4832.194238345671,10282.007508151348,0.46377387666666436
1015.8665652525441,2274.5608670279785,5083.453408329218,10806.033394245462,966.417675287381,2161.4322128717827,4837.055783756079,10292.141748978898,0.4603403500000089
1017.2320323591142,2272.7769376049123,5084.244036480631,10815.0940021124,967.3829389644645,2163.546228107827,4841.748031724814,10302.067297636297,0.4667687199999932
1068.2971579662994,2396.796951886089,5357.566870765938,11390.237448870532,969.3115208988023,2168.0111489615597,4851.6160736231695,10322.876098358285,0.4632144666666628
1309.942987402247,2929.2145001323715,6567.205777516441,13992.349857040856,976.4368165896561,2183.9318915947338,4887.535185560915,10399.762408287917,0.46435462333333816
253.33741004188695,577.7133401525442,1290.9062294856044,2743.9689696386135,968.4151986138955,2166.0418630933873,4847.488858937278,10314.538047025251,0.47102931333332665
647.6702285325359,1454.241620963978,3262.63738800801,6954.551565147684,963.7898661068194,2155.7615175605542,4824.576544334597,10265.928254310378,0.46335916333333294
997.4604157594075,2220.7305802837304,4967.227268798484,10565.239684777136,964.3703472231847,2156.878991697425,4827.029473956466,10271.073994567018,0.4652713566666648
1055.4605809831464,2355.5958557422937,5268.314059870891,11204.509649975817,965.9589093021148,2160.3407290683976,4834.714283246486,10287.32532100123,0.46492784333332793
1028.1524502385103,2299.004785672495,5138.958451274006,10924.961550549951,967.0107254269772,2162.6855911826487,4839.856091211018,10298.09668908932,0.46532333333333703
1205.2274311902756,2696.203323252848,6035.459226186254,12844.340423099731,971.3165947562703,2172.3306174184745,4861.473615154904,10344.139373446898,0.46463427666666346
483.2827102667873,1091.8311018917682,2446.7603384574645,5211.146045537234,965.4987169849649,2159.406717685345,4832.577987326573,10282.695931854974,0.46455276999998507
1048.8406809127393,2346.314064645216,5245.974654528953,11154.860985925063,966.856184702296,2162.4513872793964,4839.308900010835,10296.891648784329,0.4632795766666656
1006.9745178360049,2247.1369109680727,5023.10401186153,10679.333798219874,967.4859897294812,2163.7793448103594,4842.189355774323,10302.882896391584,0.467380846666659
1211.437762774405,2712.9525216627953,6072.490658099566,12922.346617930845,971.639317464734,2173.1358428289927,4863.153044110353,10347.5204031685,0.4704545766666721
1041.6816461361154,2324.192369284183,5199.481618213546,11060.498241576128,972.721802400372,2175.4675256688115,4868.343685526473,10358.522629890682,0.4673964366666799
1183.6865172325433,2652.4781125122886,5935.420546335117,12628.236884487334,976.1545953761854,2183.2375788184013,4885.724738774575,10395.49164780089,0.4746639900000067
1395.085322417339,3128.2346026767136,6998.556123108652,14887.934828949023,983.5012363693245,2199.8341237459235,4922.825586316722,10474.36855849008,0.47177746666664766
366.21901331108717,808.3919407044646,1824.0941721872011,3906.1129239111697,977.4315425028851,2186.2006815399063,4892.396331519137,10409.757160891511,0.4643475866666715
1241.9472881162549,2777.330334288855,6213.424128865356,13217.37328821546,981.6521176490772,2195.631716929141,4913.468941724241,10454.537425222128,0.5040497133333323
384.81167615423624,867.599214933288,1948.0372558944348,4154.646763340529,975.8655880816057,2182.7271155251283,4884.626420211245,10393.222375382842,0.451680859999999
1012.3879985234754,2257.9067125729985,5049.25581909911,10737.860702623158,976.3751242088312,2183.7744574185685,4886.919083521269,10398.020615935973,0.4683583033333207
1062.0331962038042,2377.833198274791,5317.549626160136,11308.422891020353,977.5826949297134,2186.511676418914,4892.991039915396,10410.854014824137,0.46961748333333164
1053.9197111539297,2354.440460676875,5272.155807139315,11222.521740122322,978.6396901760171,2188.8354739616675,4898.239635202272,10422.092055972913,0.443160259999983
1029.43233286062,2298.8325212286677,5134.596108109063,10911.524924501156,979.3251178276903,2190.3186678334387,4901.423586817721,10428.681091810444,0.44711376666666636
327.8763952337963,729.0517806885881,1641.118268750904,3507.1091492783476,973.66229977056,2177.6348493740984,4873.0823209969785,10368.447016741411,0.4882418966666516
1030.9921069153727,2299.798265780417,5153.2353417768245,10975.889587087804,974.4186420768525,2179.2443833619673,4876.77587002425,10376.459770476617,0.4608783333333425
1147.2448270920875,2565.965549475563,5746.171295670498,12232.204695309454,976.79741829988,2184.5674299661405,4888.74712756192,10402.019269911305,0.48741080999998304
1070.1254491732311,2379.6567200022946,5329.390252574671,11346.672122806329,978.0189862187988,2187.1134508024857,4894.500012982157,10414.356289936593,0.4667901333333551
1198.5134479258159,2679.732467915125,5995.424348172146,12754.199372351042,981.0433188936468,2193.869645772761,4909.59698036865,10446.438909054383,0.4509209733332985
1206.9691285217712,2706.869751532467,6057.6073126611145,12888.731703515314,984.1109641133165,2200.8460947449958,4925.209107403892,10479.651805595215,0.46244617333331917
1013.9562359086974,2261.5532462622,5058.185894908769,10758.15378279719,984.4759305663844,2201.5874688028043,4926.832597926296,10483.051286046737,0.4542908333332889
1026.44021302405,2293.3565368678564,5137.094789381929,10938.171915567866,984.9860206505615,2202.702444554584,4929.388469096775,10488.585541141665,0.45486520333335345
1062.718283151938,2378.662752874283,5323.190283648793,11326.566460386806,985.936144352849,2204.8541994443763,4934.204139717116,10498.832958507466,0.5112546833332999
1025.7959360978198,2287.4883492910144,5115.694178169676,10879.82841704275,986.4088859579821,2205.8328501919204,4936.352832620891,10503.342553842538,0.45620414333334336
1017.2174878018475,2277.7756558717238,5092.985780924251,10829.81856193393,986.7684724369935,2206.6731040168847,4938.181436105906,10507.152781639032,0.4617496866667049
1096.2470597452548,2446.9623649082996,5476.364191487554,11652.792642997952,988.0806877190829,2209.550456053683,4944.626201173526,10520.872198307228,0.44656274000001306
692.4101734031816,1556.2452239848653,3492.158451245018,7444.8704821595775,985.2515508784843,2203.2862645789332,4930.683634654923,10491.321322964386,0.45064823333331483
1013.2514790119594,2260.0318041645273,5052.141611542863,10741.009909707842,985.5670314143063,2203.9247973748766,4932.049600107532,10494.128278831084,0.4354716266666477
1372.830664786086,3070.2305623970965,6870.1599403014725,14616.599152414397,990.6456859934684,2215.2863576706327,4957.466663859368,10548.189012167264,0.438286389999962
10.147385876101064,16.111740768183253,28.25847449381496,50.16587311040878,985.2475997046645,2203.214502913418,4930.451175844535,10490.706569091537,0.45822044666668565
703.951414054067,1577.6360153211335,3541.555520022973,7552.22580070166,982.6512754149401,2197.4352518746146,4917.603561029648,10463.499872892802,0.45754669666667575
1303.8258811112914,2918.78049956983,6530.347774305682,13892.416457993662,986.6183925257785,2206.350593317673,4937.533352340212,10505.868869915554,0.48535899666668075
