-0.014934113225990586,0.10781181404279655,0.4636657834773505
-0.9973791533693657,0.8960627581228231,0.36080078427522627
0.5395630843449908,0.8309471064275602,0.47872213764698507
-0.08454208844887035,0.7249366526075572,0.5095965913061182
-0.3960266201106606,0.6812455954262115,0.46017349002043495
-0.45507319457510675,0.6753395673590478,0.4382978693293356
-0.4149979410353808,0.6992737151073198,0.42010295961495064
-0.38816696764661174,0.7335717719599743,0.41383921265835877
-0.04577914369338032,0.6919706693196043,0.4162293625666392
0.2368257056900802,0.6648733929567032,0.40506344699676167
